,Country Name,Date,CO2 emissions (million tons),Country Code,Lat,Lng
0,Canada,1971,340.230956,CAN,56.130366,-106.346771
1,Canada,1972,357.909211,CAN,56.130366,-106.346771
2,Canada,1973,375.653582,CAN,56.130366,-106.346771
3,Canada,1974,385.344416,CAN,56.130366,-106.346771
4,Canada,1975,377.105855,CAN,56.130366,-106.346771
5,Canada,1976,389.220686,CAN,56.130366,-106.346771
6,Canada,1977,401.597004,CAN,56.130366,-106.346771
7,Canada,1978,403.135725,CAN,56.130366,-106.346771
8,Canada,1979,417.3144,CAN,56.130366,-106.346771
9,Canada,1980,422.262325,CAN,56.130366,-106.346771
10,Canada,1981,402.774749,CAN,56.130366,-106.346771
11,Canada,1982,385.66748,CAN,56.130366,-106.346771
12,Canada,1983,379.044855,CAN,56.130366,-106.346771
13,Canada,1984,394.376071,CAN,56.130366,-106.346771
14,Canada,1985,393.880167,CAN,56.130366,-106.346771
15,Canada,1986,385.751236,CAN,56.130366,-106.346771
16,Canada,1987,396.623973,CAN,56.130366,-106.346771
17,Canada,1988,426.681216,CAN,56.130366,-106.346771
18,Canada,1989,442.250267,CAN,56.130366,-106.346771
19,Canada,1990,419.599327,CAN,56.130366,-106.346771
20,Canada,1991,413.07562,CAN,56.130366,-106.346771
21,Canada,1992,425.828761,CAN,56.130366,-106.346771
22,Canada,1993,423.272552,CAN,56.130366,-106.346771
23,Canada,1994,438.478894,CAN,56.130366,-106.346771
24,Canada,1995,448.985855,CAN,56.130366,-106.346771
25,Canada,1996,462.901198,CAN,56.130366,-106.346771
26,Canada,1997,478.528769,CAN,56.130366,-106.346771
27,Canada,1998,484.686159,CAN,56.130366,-106.346771
28,Canada,1999,494.760399,CAN,56.130366,-106.346771
29,Canada,2000,516.259229,CAN,56.130366,-106.346771
30,Canada,2001,508.578571,CAN,56.130366,-106.346771
31,Canada,2002,514.445172,CAN,56.130366,-106.346771
32,Canada,2003,534.262322,CAN,56.130366,-106.346771
