Country Code,Date,GDP,GDP Per Capita,Population
GNB,2009,1926426824.72221,1713.76238351983,1483921.0
GNB,2008,1849541241.3455,1700.28551531301,1446936.0
GNB,2007,1757935024.66254,1688.81607937933,1411543.0
GNB,2006,1657852360.93916,1675.77139557957,1377581.0
GNB,2005,1572833647.38479,1677.70993660064,1344930.0
GNB,2004,1462911531.20835,1647.57806324477,1313492.0
GNB,2003,1386278645.00303,1641.01868382057,1283305.0
GNB,2002,1353309810.05296,1669.27158659525,1254453.0
GNB,2001,1345492467.75,1723.45164466731,1227106.0
GNB,2000,1288411407.75665,1722.76321739948,1201301.0
GNB,1999,1195366686.44509,1667.63436321484,1177131.0
GNB,1998,1166391793.04372,1683.25167542116,1154371.0
GNB,1997,1604185818.4268,2386.29100947962,1132510.0
GNB,1996,1480743947.42959,2284.37326973851,1110833.0
GNB,1995,1302973644.77609,2088.24763037997,1088854.0
GNB,1994,1222426818.86036,2042.45739122701,1066346.0
GNB,1993,1159756908.59805,2022.60486023333,1043423.0
GNB,1992,1109613102.36304,2025.79988045028,1020350.0
GNB,1991,1073085524.96515,2049.61396675926,997522.0
GNB,1990,987615090.561304,1994.66965583784,975261.0
GUY,2019,7909616532.70607,9702.57885742106,782766.0
GUY,2018,7425376248.90318,9312.14664957379,779004.0
GUY,2017,6968491239.75352,8989.03827392901,775221.0
GUY,2016,6811468777.99395,8848.15067530797,771366.0
GUY,2015,6420038412.59422,8604.13238333123,767432.0
GUY,2014,6233548107.26266,8393.3960027228,763380.0
GUY,2013,5999833208.05198,8122.04641051474,759285.0
GUY,2012,5575309892.61561,7773.76263630347,755399.0
GUY,2011,5241415945.19161,7417.2437548934,752028.0
GUY,2010,4880570764.52179,7075.26222283705,749436.0
GUY,2009,4632630546.02169,6809.69513806623,747718.0
GUY,2008,4439869690.59962,6584.03536253728,746817.0
GUY,2007,4270738734.00472,6459.3815101253,746474.0
GUY,2006,3886217472.29041,6036.7566625063,746343.0
GUY,2005,3588015811.00671,5743.58924412738,746163.0
GUY,2004,3548864259.40034,5861.22017142931,745737.0
GUY,2003,3402630986.97142,5775.59955819125,745143.0
GUY,2002,3361847448.31043,5815.10931282204,744789.0
GUY,2001,3272434541.13661,5746.76589242587,745206.0
GUY,2000,3130828824.93468,5607.33218120148,746715.0
GUY,1999,3104712510.56387,5662.42412776748,749674.0
GUY,1998,2972533061.2664,5469.68370035412,753778.0
GUY,1997,2989648281.30693,5532.32682456049,757970.0
GUY,1996,2767894649.96136,5190.9488793476,760795.0
GUY,1995,2517819381.34645,4805.28181014284,761291.0
GUY,1994,2347972262.55794,4589.52719231072,758896.0
GUY,1993,2118152667.04133,4255.36121988562,754144.0
GUY,1992,1912759121.32343,3962.89350018824,748602.0
GUY,1991,1735502068.12177,3697.98195156833,744474.0
GUY,1990,1582844848.64871,3492.22362372401,743309.0
HTI,2019,20279897297.3382,1728.91006998723,11263077.0
HTI,2018,20120446470.3288,1767.17611999367,11123176.0
HTI,2017,19369195429.5748,1763.66326068306,10982366.0
HTI,2016,19050002265.6706,1766.10967939075,10839970.0
HTI,2015,18235156640.3659,1764.32789461736,10695542.0
HTI,2014,18133047636.3821,1767.19944469159,10549008.0
HTI,2013,17483157910.1234,1743.98508509793,10400673.0
HTI,2012,16299151461.5172,1697.3629134161,10250930.0
HTI,2011,16374945169.6234,1674.24966423759,10100320.0
HTI,2010,15200264276.6059,1610.68899744794,9949322.0
HTI,2009,15509449432.0105,1688.27157474761,9798046.0
HTI,2008,14931725591.0694,1663.49047560024,9646580.0
HTI,2007,14524248926.7587,1675.84517221378,9495328.0
HTI,2006,13686708933.7203,1647.7537710993,9344785.0
HTI,2005,12992457964.8828,1637.70728988121,9195288.0
HTI,2004,12376577355.8303,1635.02416255263,9047077.0
HTI,2003,12492195088.5529,1722.71361774227,8900104.0
HTI,2002,12219976586.4629,1745.08701478114,8754150.0
HTI,2001,12060021976.4762,1779.02055208299,8608819.0
HTI,2000,11925721265.9993,1828.59847586283,8463806.0
HTI,1999,11564337610.1547,1844.36842146293,8319057.0
HTI,1998,11098938894.0836,1827.41522472687,8174680.0
HTI,1997,10741055741.5188,1820.45300097176,8030726.0
HTI,1996,10280908510.8628,1804.7428183739,7887304.0
HTI,1995,9694614757.84616,1764.93839821882,7744503.0
HTI,1994,8640316666.05032,1636.01893181008,7602320.0
HTI,1993,9607871799.4728,1893.34291143947,7460689.0
HTI,1992,9924009035.15724,2040.59499143563,7319493.0
HTI,1991,10246997791.7139,2197.31952006699,7178607.0
HTI,1990,9728849406.32238,2199.87494155451,7037917.0
HND,2019,58139182457.6921,5727.97357227863,9746117.0
HND,2018,55666121201.3692,5672.253309629,9587522.0
HND,2017,52444135530.2339,5561.9963118339,9429013.0
HND,2016,47719049297.9263,5395.61396882107,9270795.0
HND,2015,43955139193.462,5283.40995631063,9112916.0
HND,2014,39875503507.5608,5177.40941597809,8955589.0
HND,2013,36445584467.0234,5113.46089403683,8798521.0
HND,2012,34844289142.3691,5065.45758523935,8640691.0
HND,2011,33314349143.9269,4956.40226738636,8480671.0
HND,2010,31427232362.9179,4866.97217562037,8317470.0
HND,2009,29947848186.8213,4787.86668814549,8150775.0
HND,2008,30461990353.473,5011.60729945583,7980955.0
HND,2007,28667668900.7286,4914.32500205031,7808518.0
HND,2006,26290762653.4598,4733.54600929301,7634298.0
HND,2005,23945932317.8334,4546.23880650616,7458985.0
HND,2004,21897625326.1624,4390.47334152231,7282953.0
HND,2003,20072566940.626,4235.62552124084,7106319.0
HND,2002,18849502622.3249,4154.92655639531,6929265.0
HND,2001,17884544594.7769,4109.76969711082,6751912.0
HND,2000,17036736964.3756,4108.77560214469,6574509.0
HND,1999,15531748233.0476,3935.72445998767,6397151.0
HND,1998,15424159939.4053,4077.54965054218,6220406.0
HND,1997,14723868844.3983,4049.97794851242,6045699.0
HND,1996,13837993300.639,3984.57221810956,5874809.0
HND,1995,13339616988.3234,4024.98930227344,5709014.0
HND,1994,12304113262.5114,3899.72037604374,5548960.0
HND,1993,12021393272.247,4002.96356867369,5394412.0
HND,1992,11026889139.7388,3866.11505095214,5244678.0
HND,1991,10163873611.1479,3749.17541280965,5098591.0
HND,1990,10168938113.5592,3990.02826002688,4955303.0
HKG,2019,468274971158.122,59892.8660007781,7507400.0
HKG,2018,465784603659.033,61071.9230558477,7451000.0
HKG,2017,442387687745.01,59849.2481763342,7391700.0
HKG,2016,419810624219.189,58096.2995393301,7336600.0
HKG,2015,411294477052.779,57215.9592869292,7291300.0
HKG,2014,396043918178.997,56359.3051160845,7229500.0
HKG,2013,385448332074.392,55230.8571577785,7178900.0
HKG,2012,373482558531.676,53785.1492168805,7150100.0
HKG,2011,369685331700.329,53473.0160265325,7071600.0
HKG,2010,345486897769.972,51360.9918340434,7024200.0
HKG,2009,319860373065.623,48459.9856293283,6972800.0
HKG,2008,325443285412.854,49788.8061036883,6957800.0
HKG,2007,312582157546.08,49043.9217463853,6916300.0
HKG,2006,285921030982.732,46463.6008172817,6857100.0
HKG,2005,259287889473.38,43690.40209367,6813200.0
HKG,2004,234155497283.509,40862.7018442929,6783500.0
HKG,2003,209766940387.073,37886.4939263646,6730800.0
HKG,2002,199834870214.781,36690.4144349162,6744100.0
HKG,2001,193517265102.732,36252.6758267153,6714300.0
HKG,2000,188307573865.138,36317.1435158408,6665000.0
HKG,1999,171079443211.393,34030.7917540949,6606500.0
HKG,1998,164520513296.113,33517.2102435667,6543700.0
HKG,1997,172858092736.097,35910.6960335642,6489300.0
HKG,1996,161682547234.813,34453.8616048163,6435500.0
HKG,1995,152290070482.558,34546.4255807594,6156100.0
HKG,1994,145703715343.176,34420.2506028508,6035400.0
HKG,1993,134536754713.385,33200.2227012364,5901000.0
HKG,1992,123749130413.43,31803.289216132,5800500.0
HKG,1991,113890804948.324,30189.1707096875,5752000.0
HKG,1990,104222606105.309,28798.4852699125,5704500.0
ISL,2019,21700953992.0537,55873.9505691569,361313.0
ISL,2018,20366868988.5185,56157.5138509506,352721.0
ISL,2017,19080137301.8338,55562.4266215313,343400.0
ISL,2016,17786800405.3523,54407.7280255984,335439.0
ISL,2015,16161750287.332,51739.4267572969,330815.0
ISL,2014,14966383109.0755,49911.0698246474,327386.0
ISL,2013,14296625705.2294,49439.7885137377,323764.0
ISL,2012,13446448577.9746,47928.3639686149,320716.0
ISL,2011,13005318868.9677,47567.3893247854,319014.0
ISL,2010,12596521332.4864,46831.7196511206,318041.0
ISL,2009,13356922474.4091,48428.3124382779,318499.0
ISL,2008,13749851531.5205,52126.5831115264,317414.0
ISL,2007,12823194502.5497,52067.8027363484,311566.0
ISL,2006,11874035545.9522,48828.9794012825,303782.0
ISL,2005,11048355866.479,47495.7918641861,296734.0
ISL,2004,10400237472.0942,45380.9654641447,292074.0
ISL,2003,9444135909.71044,42373.3813018292,289521.0
ISL,2002,9351404880.8494,41721.5328101254,287523.0
ISL,2001,9054991619.41372,41810.801637481,284968.0
ISL,2000,8356728902.7964,40780.3523695795,281205.0
ISL,1999,8189172049.737,39414.5543563488,277381.0
ISL,1998,7861902572.57989,38343.8045763416,274047.0
ISL,1997,7294477231.36687,36188.819465483,271128.0
ISL,1996,6661505049.84501,34499.178230828,268916.0
ISL,1995,6404938220.10384,33169.0715668458,267468.0
ISL,1994,6266090354.96051,33310.6572873983,266021.0
ISL,1993,5921388741.6297,32430.2977749617,263725.0
ISL,1992,5709351960.22606,32337.0048855586,261057.0
ISL,1991,5777051761.4498,33889.3156324633,257797.0
ISL,1990,5600595320.47746,34361.2351188097,254826.0
IND,2019,9611679300805.2,6754.28654713666,1366417754.0
IND,2018,8995056925543.28,6496.80750598397,1352617328.0
IND,2017,8280935377565.52,6185.99389258543,1338658835.0
IND,2016,7735001679985.09,5840.67022941248,1324509589.0
IND,2015,7159798335002.56,5454.34710439413,1310152403.0
IND,2014,6781021982581.72,5107.20815337093,1295604184.0
IND,2013,6477517561942.86,4809.64811514217,1280846129.0
IND,2012,6153155415797.75,4574.73732488257,1265782790.0
IND,2011,5618382322556.41,4391.79702715123,1250288729.0
IND,2010,5229333741169.87,4227.1930733351,1234281170.0
IND,2009,4764254227891.69,3949.08482135155,1217726215.0
IND,2008,4383576794741.15,3713.25283944145,1200669765.0
IND,2007,4171185447957.9,3655.22259366625,1183209472.0
IND,2006,3773022708679.94,3446.75674622663,1165486291.0
IND,2005,3389017491952.48,3239.33303556806,1147609927.0
IND,2004,3045344755416.72,3049.302098668,1129623456.0
IND,2003,2747800522347.76,2871.45417795589,1111523144.0
IND,2002,2501105223072.1,2706.52642852773,1093317189.0
IND,2001,2371931984548.68,2651.770677224,1075000085.0
IND,2000,2214209383967.67,2573.85050300833,1056575549.0
IND,1999,2085682732483.76,2522.8612397032,1038058156.0
IND,1998,1888909815684.83,2360.06147339236,1019483581.0
IND,1997,1759096528867.43,2263.87303565353,1000900030.0
IND,1996,1661970214005.51,2216.80985720907,982365243.0
IND,1995,1517520652688.43,2100.63592889021,963922588.0
IND,1994,1381697729008.45,1990.56030361061,945601831.0
IND,1993,1268351543353.26,1902.90692202686,927403860.0
IND,1992,1182803883965.01,1852.75781248262,909307016.0
IND,1991,1096343564356.93,1792.00145065397,891273209.0
IND,1990,1049390410469.74,1809.80220511562,873277798.0
IDN,2019,3329168865931.57,11812.1976430751,270625568.0
IDN,2018,3115566265268.59,11371.5319393071,267663435.0
IDN,2017,2894125530220.37,10935.8417542919,264645886.0
IDN,2016,2744896640112.26,10531.1979387018,261554226.0
IDN,2015,2647706548803.03,10149.6039093064,258383256.0
IDN,2014,2622251600815.57,9801.13063284651,255129004.0
IDN,2013,2535041372928.96,9456.97767927869,251806402.0
IDN,2012,2413435225696.69,9080.04056716843,248452413.0
IDN,2011,2229511719014.97,8680.20562230532,245116206.0
IDN,2010,2056981019946.78,8286.7332465921,241834215.0
IDN,2009,1914153967333.36,7906.26165675588,238620563.0
IDN,2008,1815628705530.23,7657.59449160514,235469762.0
IDN,2007,1679958455818.97,7319.43419678474,232374245.0
IDN,2006,1538398895741.57,6974.4456536936,229318262.0
IDN,2005,1415353360953.58,6699.27203168764,226289470.0
IDN,2004,1298670016295.22,6423.72042650123,223285676.0
IDN,2003,1204049454380.95,6198.65338032074,220309469.0
IDN,2002,1128166279126.42,5996.18986312712,217357793.0
IDN,2001,1062779719390.91,5816.42546664123,214427417.0
IDN,2000,1003409878360.89,5689.26019604017,211513823.0
IDN,1999,935444860625.105,5497.81478781769,208615169.0
IDN,1998,914893142005.026,5531.30341620405,205724592.0
IDN,1997,1041413997876.43,6458.0725453612,202826446.0
IDN,1996,977804727945.755,6258.43662726843,199901228.0
IDN,1995,890594415616.359,5892.0716637826,196934260.0
IDN,1994,806046589981.95,5529.23206810142,193917462.0
IDN,1993,733861367623.636,5224.16617734749,190851175.0
IDN,1992,673146226728.447,4986.78382846442,187739786.0
IDN,1991,617993478370.773,4762.38799015037,184591903.0
IDN,1990,559131042415.968,4532.54025141721,181413402.0
IRN,2019,,,82913906.0
IRN,2018,,,81800269.0
IRN,2017,1172665504577.8,14535.8630641234,80673951.0
IRN,2016,1114814800809.34,14205.209232865,79564016.0
IRN,2015,1066588920477.83,12698.1097020077,78492215.0
IRN,2014,1180245347698.22,13038.5594378882,77465753.0
IRN,2013,1168173442990.26,12625.0924211457,76481943.0
IRN,2012,1204868695388.78,12807.3996214238,75539862.0
IRN,2011,1344086183752.95,14005.3157050705,74634956.0
IRN,2010,1282648743011.87,13805.7056015947,73762519.0
IRN,2009,1198392752312.72,13199.0196646029,72924837.0
IRN,2008,1177464321916.3,13213.0980592058,72120604.0
IRN,2007,1152107949136.02,13324.9097397607,71336475.0
IRN,2006,1037363705589.86,12456.6107811153,70554760.0
IRN,2005,958947642170.65,11998.2160602126,69762347.0
IRN,2004,901231793879.434,11764.0980184228,68951281.0
IRN,2003,840822933532.592,11408.0957310039,68122938.0
IRN,2002,759181406370.851,10622.3813251698,67284796.0
IRN,2001,696738081686.529,10027.4239691368,66449112.0
IRN,2000,676516049977.514,10075.1451262629,65623405.0
IRN,1999,625104362968.649,9638.40586389916,64800880.0
IRN,1998,610980849212.36,9680.50224437775,63971836.0
IRN,1997,591303135819.336,9599.5494367978,63136312.0
IRN,1996,578491004501.145,9682.53228008668,62294920.0
IRN,1995,540145841874.52,9333.96387925891,61442664.0
IRN,1994,517245540940.832,9253.9847890923,60590614.0
IRN,1993,514203958362.701,9532.39056109234,59723764.0
IRN,1992,497132821812.412,9585.68944491964,58780370.0
IRN,1991,472657496664.765,9499.43749236917,57679034.0
IRN,1990,406818364012.008,8649.57723823954,56366217.0
IRQ,2019,445464022300.939,10881.1724564123,39309783.0
IRQ,2018,419373526691.635,10660.0925632548,38433600.0
IRQ,2017,412027987021.517,10971.9700125942,37552781.0
IRQ,2016,362335477672.089,11542.2642648673,36610632.0
IRQ,2015,369659028804.152,10310.6800219562,35572261.0
IRQ,2014,490956530481.958,10400.6447831097,34411951.0
IRQ,2013,515106414009.465,10719.2451922946,33157050.0
IRQ,2012,483559417994.869,10357.9342269331,31890011.0
IRQ,2011,415269270855.8,9435.59035587774,30725300.0
IRQ,2010,378229231188.262,9063.56859727375,29741976.0
IRQ,2009,351375625500.747,8744.21955001451,28973162.0
IRQ,2008,337318189596.701,8633.42364505618,28385746.0
IRQ,2007,305726585945.548,8112.67440629363,27911248.0
IRQ,2006,293682989741.659,8137.45570005245,27448124.0
IRQ,2005,258770201514.272,7531.34557597906,26922284.0
IRQ,2004,240375164097.272,7380.69422433534,26313838.0
IRQ,2003,151840160126.753,4912.71714110788,25644499.0
IRQ,2002,222830525631.313,7553.34965969658,24931919.0
IRQ,2001,235618887262.872,8355.72847415959,24208180.0
IRQ,2000,225366282277.969,8414.43626851832,23497585.0
IRQ,1999,217381028181.801,8550.83269416685,22802064.0
IRQ,1998,182244440100.64,7498.37358613744,22114324.0
IRQ,1997,133634846418.263,5735.22937003768,21439574.0
IRQ,1996,108356779352.67,4879.98681059044,20783073.0
IRQ,1995,95845481780.1225,4533.81010355016,20149338.0
IRQ,1994,91928142177.0146,4578.29022578516,19539340.0
IRQ,1993,86665616268.0055,4544.24798801316,18955085.0
IRQ,1992,64978047375.5499,3592.48437511166,18402734.0
IRQ,1991,47914015609.936,2787.16081287558,17889459.0
IRQ,1990,,7961.58159795922,17419113.0
IMN,2019,,,84584.0
IMN,2018,,,84077.0
IMN,2017,,,83598.0
IMN,2016,,,83287.0
IMN,2015,,,83234.0
IMN,2014,,,83488.0
IMN,2013,,,83976.0
IMN,2012,,,84533.0
IMN,2011,,,84886.0
IMN,2010,,,84857.0
IMN,2009,,,84376.0
IMN,2008,,,83508.0
IMN,2007,,,82408.0
IMN,2006,,,81285.0
IMN,2005,,,80305.0
IMN,2004,,,79520.0
IMN,2003,,,78884.0
IMN,2002,,,78318.0
IMN,2001,,,77703.0
IMN,2000,,,76941.0
IMN,1999,,,76001.0
IMN,1998,,,74943.0
IMN,1997,,,73850.0
IMN,1996,,,72878.0
IMN,1995,,,72131.0
IMN,1994,,,71661.0
IMN,1993,,,71428.0
IMN,1992,,,71254.0
IMN,1991,,,70932.0
IMN,1990,,,70298.0
ISR,2019,381993361212.84,40161.9185815468,9053300.0
ISR,2018,357633413445.448,39543.2202459956,8882800.0
ISR,2017,339528222046.88,38966.6626934549,8713300.0
ISR,2016,323414634371.083,38372.373115985,8546000.0
ISR,2015,296964018797.571,37633.4458742607,8380100.0
ISR,2014,281083288037.444,37527.1034887376,8215700.0
ISR,2013,275197370692.417,36868.8072516642,8059500.0
ISR,2012,250714737325.926,36067.1719847693,7910500.0
ISR,2011,237167247512.715,35928.2255008892,7765800.0
ISR,2010,219744125318.633,34927.6187367976,7623600.0
ISR,2009,205740750144.503,33684.7916629955,7485600.0
ISR,2008,200502774458.556,34183.6803882544,7308800.0
ISR,2007,197167774975.501,33784.0731547101,7180100.0
ISR,2006,181033679049.351,32512.3763344826,7053700.0
ISR,2005,172084431078.6,31347.9083664275,6930100.0
ISR,2004,171641518765.354,30704.3786913442,6809000.0
ISR,2003,159338526106.473,29996.3306182685,6689700.0
ISR,2002,165727453304.901,30249.2823469532,6570000.0
ISR,2001,160470158292.729,30869.2845338462,6439000.0
ISR,2000,156778138142.57,31568.0434367108,6289000.0
ISR,1999,138332748575.389,30164.4772067019,6125000.0
ISR,1998,131597369972.758,30007.8358580977,5971000.0
ISR,1997,124858953411.049,29544.7492132289,5836000.0
ISR,1996,117954614685.255,29146.8174003726,5692000.0
ISR,1995,110302510962.244,28485.8686655549,5545000.0
ISR,1994,101345381059.115,27444.0732726017,5399000.0
ISR,1993,92365752190.8377,26216.621913576,5261000.0
ISR,1992,86660391778.6791,25858.3046004721,5123000.0
ISR,1991,78628479201.722,24840.041901221,4949000.0
ISR,1990,70601689465.0393,24488.5382693106,4660000.0
JAM,2019,29972389392.5855,9761.49852210528,2948279.0
JAM,2018,29253953822.6137,9737.98165571679,2934855.0
JAM,2017,28035430606.1794,9598.37095744956,2920853.0
JAM,2016,26718138074.5761,9550.81009373548,2906238.0
JAM,2015,25415826988.6515,9470.79719527997,2891021.0
JAM,2014,24565823799.1824,9436.05811048314,2875136.0
JAM,2013,24133311548.951,9425.10797439765,2858709.0
JAM,2012,23269052381.302,9432.7697408909,2842132.0
JAM,2011,23059255170.7083,9545.42850506295,2825929.0
JAM,2010,22203226227.3634,9434.71131301141,2810460.0
JAM,2009,22274033602.2629,9625.16813246372,2795837.0
JAM,2008,23107608374.3294,10111.9944000823,2781876.0
JAM,2007,22852210765.0833,10245.0150740578,2768227.0
JAM,2006,21940221748.178,10151.0600411922,2754407.0
JAM,2005,20695771851.7596,9916.91951109908,2740003.0
JAM,2004,19892783422.5631,9883.12888579499,2725015.0
JAM,2003,19118195450.3353,9810.0935995061,2709437.0
JAM,2002,18105809166.3786,9521.45195263655,2692845.0
JAM,2001,17474853986.837,9398.32581763986,2674702.0
JAM,2000,16872854997.6397,9343.47140390016,2654701.0
JAM,1999,16360156939.295,9339.57539963814,2632675.0
JAM,1998,15960100479.6186,9327.06757681275,2608873.0
JAM,1997,16159722990.17,9642.25761862091,2583916.0
JAM,1996,16069050926.8119,9849.85551651839,2558637.0
JAM,1995,15798079550.8732,9958.08131878591,2533711.0
JAM,1994,15118349061.096,9825.09993187358,2509043.0
JAM,1993,14600285783.9901,9786.44845174695,2484581.0
JAM,1992,13034863768.2385,9029.68919008883,2461049.0
JAM,1991,12499987322.7541,8935.33734414823,2439334.0
JAM,1990,11533097218.7922,8591.40139330025,2419906.0
JPN,2019,5459154895599.44,41429.2875265215,126264931.0
JPN,2018,5230146551511.94,41074.1040248099,126529100.0
JPN,2017,5180326221091.47,40858.8843834887,126785797.0
JPN,2016,5076056941497.71,39926.0210662251,126994511.0
JPN,2015,5136018757862.7,39672.9484482162,127141000.0
JPN,2014,4986566209495.87,39152.0689775678,127276000.0
JPN,2013,4967051560426.25,38954.181991181,127445000.0
JPN,2012,4746699396854.28,38135.216115924,127629000.0
JPN,2011,4573186804907.29,37513.4983088092,127833000.0
JPN,2010,4480784390768.57,37487.3460835739,128070000.0
JPN,2009,4250983197430.53,35985.6547989359,128047000.0
JPN,2008,4456434357160.63,38041.6516954821,128063000.0
JPN,2007,4416227618668.88,38480.8820451252,128001000.0
JPN,2006,4230713952095.25,37898.2191654876,127854000.0
JPN,2005,4045734392815.61,37391.2855333078,127773000.0
JPN,2004,3877296161134.04,36783.2139120797,127761000.0
JPN,2003,3694202529698.15,36001.8692089645,127718000.0
JPN,2002,3588864914954.67,35535.9217160021,127445000.0
JPN,2001,3493106916982.85,35576.6706375181,127149000.0
JPN,2000,3404300128237.95,35518.1738123985,126843000.0
JPN,1999,3207019636532.04,34615.4542341006,126631000.0
JPN,1998,3169360873384.63,34766.3102761272,126400000.0
JPN,1997,3169854587770.36,35258.7725589276,126057000.0
JPN,1996,3082947459853.49,34966.6275039577,125757000.0
JPN,1995,2936481868854.42,34001.2332963204,125439000.0
JPN,1994,2799409599497.17,33220.346086397,124961000.0
JPN,1993,2713930306712.9,33005.9451533462,124536000.0
JPN,1992,2664920039877.78,33259.7698008134,124229000.0
JPN,1991,2583631105652.42,33062.0462859259,123921000.0
JPN,1990,2416532167009.76,32068.8633392492,123537000.0
JOR,2019,104215228191.59,9906.05376516,10101694.0
JOR,2018,100420802561.593,9853.92721328067,9956011.0
JOR,2017,96238499622.195,9841.16955720028,9779173.0
JOR,2016,88674584345.4635,9867.02220276226,9551467.0
JOR,2015,86469560416.6956,9970.59030805957,9266575.0
JOR,2014,80732049296.0103,10115.984145262,8920049.0
JOR,2013,78518565236.7641,10272.3822051731,8520420.0
JOR,2012,73720865695.3304,10520.1568661544,8090872.0
JOR,2011,71368713632.6483,10820.5014973846,7663131.0
JOR,2010,68145614405.2831,11130.9837319,7261539.0
JOR,2009,65838898256.036,11460.763941756,6893260.0
JOR,2008,61948133274.7597,11423.8258910549,6556478.0
JOR,2007,56667711252.5948,11166.3019902189,6255280.0
JOR,2006,51014480124.7134,10776.7515239829,5991540.0
JOR,2005,45808583426.1908,10360.4897460793,5765635.0
JOR,2004,41078299490.4654,9898.31885598446,5580244.0
JOR,2003,36844775713.5243,9362.53742324324,5434030.0
JOR,2002,34727960791.0242,9185.48858362448,5317506.0
JOR,2001,32317784206.4713,8849.92283698317,5217336.0
JOR,2000,30041368054.5015,8562.64625420186,5122493.0
JOR,1999,28187841782.566,8362.05502006992,5031762.0
JOR,1998,26870513669.104,8229.93704482994,4943975.0
JOR,1997,25799039370.5,8147.98166250579,4848541.0
JOR,1996,24549628831.0423,8079.87238974155,4732854.0
JOR,1995,23615267608.5461,8163.05064982161,4588843.0
JOR,1994,21782711803.6198,7998.583553076,4410359.0
JOR,1993,20314331371.3221,7997.30695480399,4201555.0
JOR,1992,18965873886.7479,8073.55533425569,3977672.0
JOR,1991,15626608546.8681,7196.58769840886,3760496.0
JOR,1990,14844689542.671,7453.39436573272,3565890.0
KAZ,2019,508088355631.23,26351.438640898,18513930.0
KAZ,2018,477876448362.024,25544.2797650782,18276498.5
KAZ,2017,448472613650.923,24862.9661245889,18037776.0
KAZ,2016,423833478989.461,24210.8629616382,17794055.0
KAZ,2015,407416193706.814,24290.4176339265,17542806.0
KAZ,2014,427478309972.205,24355.7561188887,17288285.0
KAZ,2013,417452192395.491,23720.8174640337,17035550.0
KAZ,2012,369966257833.272,22702.5801926592,16792089.0
KAZ,2011,344049455918.982,21970.0852508521,16557201.0
KAZ,2010,313789244542.43,20751.2572399462,16321872.0
KAZ,2009,289072627665.307,19614.7353205278,16092822.0
KAZ,2008,283483750662.36,19900.0562909593,15674000.0
KAZ,2007,269191509082.476,19500.4789415616,15484192.0
KAZ,2006,240724925603.139,18112.779884412,15308084.0
KAZ,2005,211069625216.234,16536.0154072377,15147029.0
KAZ,2004,186593928426.247,15208.4392356469,15012985.0
KAZ,2003,165786607544.348,13973.0786757442,14909018.0
KAZ,2002,148914845813.161,12827.2310828805,14858948.0
KAZ,2001,133511879619.379,11682.8417915151,14858335.0
KAZ,2000,115106829629.479,10275.7618712984,14883626.0
KAZ,1999,102540902531.88,9330.53228762582,14928426.0
KAZ,1998,98424035641.2731,8999.10421895594,15071300.0
KAZ,1997,99213641750.7067,9016.41601344256,15333703.0
KAZ,1996,95901486626.8722,8726.72501949269,15577894.0
KAZ,1995,93708532660.4175,8552.78564521478,15815626.0
KAZ,1994,99982546320.3694,9154.92819283353,16095199.0
KAZ,1993,112004779828.532,10323.8701235212,16330419.0
KAZ,1992,120498338389.688,11294.7365777633,16439095.0
KAZ,1991,124407050881.704,11918.5913697533,16450500.0
KAZ,1990,135210707469.754,13475.6398976651,16348000.0
KEN,2019,237072996327.434,4329.87138968635,52573973.0
KEN,2018,221144073979.184,4203.80228161941,51393010.0
KEN,2017,203206547190.571,4046.20842543927,50221473.0
KEN,2016,178315878677.906,3952.7456414192,49051686.0
KEN,2015,160965881099.335,3824.75954287833,47878336.0
KEN,2014,141100869455.549,3709.15907577307,46699981.0
KEN,2013,125971868773.42,3611.82795680759,45519889.0
KEN,2012,112204258119.628,3501.79438336018,44343410.0
KEN,2011,105263452370.173,3439.34481351425,43178257.0
KEN,2010,97173951009.856,3329.85438577199,42030676.0
KEN,2009,88606663756.2971,3156.43729699421,40901792.0
KEN,2008,85121369079.9621,3140.61314994048,39791981.0
KEN,2007,83303737589.9767,3221.25313854985,38705932.0
KEN,2006,75923212951.235,3099.35315999855,37649033.0
KEN,2005,69213282880.7492,2992.34094220677,36624895.0
KEN,2004,63378878335.2288,2903.91633979965,35635271.0
KEN,2003,58720068892.8926,2839.09473968066,34678779.0
KEN,2002,56007069845.0951,2833.96910442738,33751739.0
KEN,2001,54835094419.2459,2896.05207025821,32848564.0
KEN,2000,51703788258.9334,2867.74670834945,31964557.0
KEN,1999,50271759076.6562,2930.01459216961,31098757.0
KEN,1998,48439544311.7245,2944.29905595124,30250488.0
KEN,1997,46374592154.6557,2931.40987412893,29415659.0
KEN,1996,45372991465.5168,3001.86890424913,28589451.0
KEN,1995,42782994533.205,2967.57848338414,27768296.0
KEN,1994,40135858576.2782,2928.58645389071,26950513.0
KEN,1993,38288666585.732,2942.36308363363,26136216.0
KEN,1992,37270856967.1167,3025.7972228719,25326078.0
KEN,1991,36734100246.9468,3150.23711847527,24521703.0
KEN,1990,35028645240.0762,3209.91251016163,23724579.0
KIR,2019,278663362.828946,2275.17129852978,117606.0
KIR,2018,267867744.499193,2258.95021191052,115847.0
KIR,2017,255776100.355435,2240.54468679755,114158.0
KIR,2016,248787095.412468,2252.99478012848,112524.0
KIR,2015,234075309.089711,2173.73917507784,110930.0
KIR,2014,209771180.384045,1996.56983854204,109391.0
KIR,2013,207322984.002603,2038.57248462535,107890.0
